#BLTrackFile
# x  y	z	Px	Py	Pz	t	PDGid	EventID	TrackID	ParentID    Weight
# mm mm mm MeV/c MeV/c MeV/c ns - - - -  -
-9.9707 -3.5372 0 -1.6243 1.3067 696.29 0 2212 2412 1 1 1
-5.5006 1.4506 0 -0.46962 -0.58078 696.3 0 2212 2413 1 1 1
7.0723 -3.34 0 -1.0739 0.14519 696.3 0 2212 2414 1 1 1
-10.088 -2.8355 0 -1.6874 1.0164 696.29 0 2212 2415 1 1 1
-1.8856 0.7 0 -2.1846 -0.14519 696.29 0 2212 2416 1 1 1
-10.26 5.02 0 -2.4391 -1.7423 696.29 0 2212 2417 1 1 1
-1.9953 2.5296 0 -1.4265 -0.58078 696.3 0 2212 2418 1 1 1
11.48 -7.262 0 3.2758 1.0164 696.28 0 2212 2419 1 1 1
-10.423 4.8303 0 -2.0689 -1.7423 696.29 0 2212 2420 1 1 1
-6.08 1.381 0 -1.0866 -0.58078 696.3 0 2212 2421 1 1 1
-9.4121 -0.54 0 -2.6718 0.14519 696.29 0 2212 2422 1 1 1
17.536 1.4568 0 4.0017 0.14519 696.28 0 2212 2423 1 1 1
-4.4351 -1.02 0 -0.33172 0.29038 696.3 0 2212 2424 1 1 1
3.8283 1.9117 0 1.4073 -0.58078 696.3 0 2212 2425 1 1 1
6.4385 -4.0693 0 2.4891 0.87116 696.29 0 2212 2426 1 1 1
-1.3477 -1.2816 0 -1.6633 0.29038 696.3 0 2212 2427 1 1 1
3.3517 2.3646 0 1.5831 -0.58078 696.3 0 2212 2428 1 1 1
4.6078 6.4039 0 2.1023 -1.4817 696.29 0 2212 2429 1 1 1
18.078 5.1581 0 4.6686 0.87116 696.27 0 2212 2430 1 1 1
12.097 2.2453 0 3.8034 -0.29038 696.28 0 2212 2431 1 1 1
-4.064 3.9272 0 -2.2456 -0.87116 696.29 0 2212 2432 1 1 1
-5.2362 2.4507 0 -1.9835 -0.72597 696.29 0 2212 2433 1 1 1
-5.3842 6.4967 0 -0.69435 -2.3231 696.29 0 2212 2434 1 1 1
-9.5079 -6.3038 0 -1.7922 2.3231 696.29 0 2212 2435 1 1 1
-6.6014 3.6641 0 -2.2806 -1.0164 696.29 0 2212 2436 1 1 1
-9.434 -2.8708 0 -1.4603 1.0164 696.3 0 2212 2437 1 1 1
-2.6802 -1.9288 0 -1.5338 0.43558 696.3 0 2212 2438 1 1 1
-8.4962 -5.1812 0 -1.2986 1.7423 696.29 0 2212 2439 1 1 1
-5.0416 3.3861 0 -0.81086 -1.1616 696.3 0 2212 2440 1 1 1
-5.0396 6.4898 0 -0.70874 -2.1779 696.29 0 2212 2441 1 1 1
6.3025 1.5999 0 2.4545 -0.29038 696.29 0 2212 2442 1 1 1
-10.34 0.25 0 -1.8579 -0.14519 696.29 0 2212 2443 1 1 1
6.5633 -4.2364 0 2.2876 0.87116 696.29 0 2212 2444 1 1 1
2.9014 -2.7023 0 1.1303 0.58078 696.3 0 2212 2445 1 1 1
-11.355 -0.75756 0 -2.2381 0.29038 696.29 0 2212 2446 1 1 1
13.164 -7.1599 0 4.495 0.72597 696.27 0 2212 2447 1 1 1
5.8158 4.6033 0 1.7652 -1.0164 696.29 0 2212 2448 1 1 1
3.1055 -2.01 0 -1.1036 0.14519 696.3 0 2212 2449 1 1 1
19.292 -0.22 0 4.6252 0 696.27 0 2212 2450 1 1 1
14.502 0.98781 0 4.1398 0 696.27 0 2212 2451 1 1 1
-11.285 5.8803 0 -2.6343 -2.3231 696.28 0 2212 2452 1 1 1
-10.464 2.2164 0 -1.9196 -0.72597 696.29 0 2212 2453 1 1 1
-8.5751 1.8015 0 -1.8935 -0.72597 696.29 0 2212 2454 1 1 1
-10.494 0.1 0 -2.7264 0 696.29 0 2212 2455 1 1 1
-8.6897 -5.0582 0 -1.7942 1.8875 696.29 0 2212 2456 1 1 1
10.13 -2.874 0 3.2505 0.43558 696.28 0 2212 2457 1 1 1
-8.3607 -5.9128 0 -2.8991 1.8875 696.28 0 2212 2458 1 1 1
18.289 -8.414 0 4.1839 -1.7423 696.27 0 2212 2459 1 1 1
10.238 -4.6313 0 3.4553 0.87116 696.28 0 2212 2460 1 1 1
-3.3313 -0.60287 0 -1.9549 0.14519 696.29 0 2212 2461 1 1 1
13.991 5.7074 0 4.3069 -0.29038 696.27 0 2212 2462 1 1 1
7.3449 -1.7341 0 2.2312 0.29038 696.29 0 2212 2463 1 1 1
-10.194 1.6924 0 -2.1051 -0.58078 696.29 0 2212 2464 1 1 1
-7.7563 -4.7616 0 -1.7383 1.7423 696.29 0 2212 2465 1 1 1
-11.585 0.68603 0 -2.4227 -0.29038 696.29 0 2212 2466 1 1 1
4.0109 6.4218 0 1.9802 -1.5971 696.29 0 2212 2467 1 1 1
13.565 -0.46 0 -0.49143 -0.14519 696.3 0 2212 2468 1 1 1
-10.395 5.2188 0 -2.0215 -2.0327 696.29 0 2212 2469 1 1 1
18.871 0.23 0 4.0846 0 696.28 0 2212 2470 1 1 1
-2.0944 -1.01 0 -1.5052 0.29038 696.3 0 2212 2471 1 1 1
-2.658 4.5498 0 -2.2848 -1.0164 696.29 0 2212 2472 1 1 1
7.434 0.52 0 2.71 -0.14519 696.29 0 2212 2473 1 1 1
-8.4776 -7.1144 0 -1.4891 2.4683 696.29 0 2212 2474 1 1 1
18.301 -1.8791 0 4.3305 -0.43558 696.27 0 2212 2475 1 1 1
-10.064 3.2413 0 -2.4678 -1.1616 696.29 0 2212 2476 1 1 1
11.138 -0.27 0 0.13126 0 696.3 0 2212 2477 1 1 1
-5.4786 5.8618 0 -0.77087 -2.0327 696.29 0 2212 2478 1 1 1
-4.6807 4.0198 0 -0.74649 -1.3067 696.3 0 2212 2479 1 1 1
4.9062 2.6383 0 2.3541 -0.58078 696.29 0 2212 2480 1 1 1
-8.1079 0.31 0 -1.4303 -0.14519 696.3 0 2212 2481 1 1 1
-8.8579 -5.9774 0 -3.2808 1.8875 696.28 0 2212 2482 1 1 1
-10.519 -3.5848 0 -3.2913 1.3067 696.28 0 2212 2483 1 1 1
16.317 -3.79 0 4.9829 -0.29038 696.26 0 2212 2484 1 1 1
7.1379 1.8302 0 2.5922 -0.43558 696.29 0 2212 2485 1 1 1
-6.2123 2.1173 0 -0.75342 -0.72597 696.3 0 2212 2486 1 1 1
-11.435 -6.2463 0 -2.3408 2.6135 696.28 0 2212 2487 1 1 1
-12.112 -1.6703 0 -2.4988 0.72597 696.29 0 2212 2488 1 1 1
0.60247 -4.7806 0 0.63379 1.3067 696.3 0 2212 2489 1 1 1
-10.378 1.5509 0 -2.4501 -0.43558 696.29 0 2212 2490 1 1 1
-10.419 3.8435 0 -1.8247 -1.3067 696.29 0 2212 2491 1 1 1
-10.543 -1.8167 0 -1.938 0.72597 696.29 0 2212 2492 1 1 1
-4.2283 -5.9517 0 -2.0266 1.4519 696.29 0 2212 2493 1 1 1
-9.5789 -1.4574 0 -1.6345 0.58078 696.3 0 2212 2494 1 1 1
15.052 -6.0678 0 4.9024 0.14519 696.26 0 2212 2495 1 1 1
-9.9114 -1.6018 0 -1.6446 0.58078 696.3 0 2212 2496 1 1 1
-4.5104 -2.4712 0 -1.8183 0.58078 696.29 0 2212 2497 1 1 1
-4.7645 -3.2889 0 -0.67618 1.1616 696.3 0 2212 2498 1 1 1
7.9751 -3.4262 0 3.2014 0.72597 696.28 0 2212 2499 1 1 1
-7.7614 3.7886 0 -1.7316 -1.3067 696.29 0 2212 2500 1 1 1
-10.685 0.56078 0 -2.3603 -0.14519 696.29 0 2212 2501 1 1 1
-1.5832 3.9011 0 -1.7609 -0.72597 696.29 0 2212 2502 1 1 1
-12.274 5.0013 0 -2.557 -2.3231 696.28 0 2212 2503 1 1 1
-9.9737 3.3557 0 -1.7083 -1.1616 696.29 0 2212 2504 1 1 1
13.839 0.04 0 3.8457 0 696.28 0 2212 2505 1 1 1
-11.399 1.5056 0 -2.3443 -0.58078 696.29 0 2212 2506 1 1 1
6.882 -2.1695 0 -0.30599 0.14519 696.3 0 2212 2507 1 1 1
-11.172 2.0069 0 -2.0667 -0.72597 696.29 0 2212 2508 1 1 1
-11.9 1.0045 0 -2.9311 -0.43558 696.29 0 2212 2509 1 1 1
-8.1228 2.0325 0 -2.4059 -0.72597 696.29 0 2212 2510 1 1 1
-12.539 -2.9156 0 -2.9789 1.3067 696.28 0 2212 2511 1 1 1
11.928 -1.14 0 0.38044 0 696.3 0 2212 2512 1 1 1
-11.997 -0.88905 0 -2.3853 0.43558 696.29 0 2212 2513 1 1 1
-10.13 6.1169 0 -1.8014 -2.3231 696.29 0 2212 2514 1 1 1
15.58 3.22 0 4.1647 0.14519 696.27 0 2212 2515 1 1 1
11.484 5.8742 0 3.7441 -0.87116 696.28 0 2212 2516 1 1 1
-9.8905 6.2254 0 -2.0561 -2.1779 696.29 0 2212 2517 1 1 1
15.174 2.48 0 4.5785 0 696.27 0 2212 2518 1 1 1
2.5665 6.1942 0 1.4379 -1.5971 696.29 0 2212 2519 1 1 1
-9.4506 0.98911 0 -1.9708 -0.43558 696.29 0 2212 2520 1 1 1
-0.64436 4.3915 0 -1.4438 -0.87116 696.3 0 2212 2521 1 1 1
1.9713 0.35 0 1.3476 -0.14519 696.3 0 2212 2522 1 1 1
-9.668 -5.0743 0 -2.7008 1.7423 696.28 0 2212 2523 1 1 1
5.3412 -2.6701 0 2.0749 0.58078 696.29 0 2212 2524 1 1 1
-10.778 -2.9159 0 -1.9901 1.1616 696.29 0 2212 2525 1 1 1
-9.8815 0.87884 0 -2.0299 -0.29038 696.29 0 2212 2526 1 1 1
-4.7051 -2.3813 0 -0.34307 0.72597 696.3 0 2212 2527 1 1 1
10.561 -2.1548 0 3.6606 0.29038 696.28 0 2212 2528 1 1 1
11.087 2.2835 0 3.7237 -0.29038 696.28 0 2212 2529 1 1 1
-6.913 -3.4202 0 -2.4982 1.0164 696.29 0 2212 2530 1 1 1
4.3644 7.2368 0 1.8639 -1.7423 696.29 0 2212 2531 1 1 1
5.2513 5.3007 0 1.8652 -1.1616 696.29 0 2212 2532 1 1 1
1.3516 7.3519 0 1.2566 -2.0327 696.29 0 2212 2533 1 1 1
-10.861 -0.41 0 -2.0636 0.14519 696.29 0 2212 2534 1 1 1
-4.7509 3.9183 0 -0.70859 -1.4519 696.3 0 2212 2535 1 1 1
0.15084 -0.62 0 0.83983 0.14519 696.3 0 2212 2536 1 1 1
15.407 3.05 0 4.3557 0 696.27 0 2212 2537 1 1 1
17.321 4.5773 0 4.1996 0.58078 696.27 0 2212 2538 1 1 1
1.0718 -4.7448 0 -1.2641 0.87116 696.3 0 2212 2539 1 1 1
-3.76 2.8895 0 -2.2937 -0.58078 696.29 0 2212 2540 1 1 1
9.043 -4.2963 0 2.5358 0.72597 696.29 0 2212 2541 1 1 1
-8.623 -7.3955 0 -1.8567 2.7587 696.28 0 2212 2542 1 1 1
-10.652 3.395 0 -3.0152 -1.1616 696.28 0 2212 2543 1 1 1
6.168 -5.5052 0 2.7197 1.1616 696.29 0 2212 2544 1 1 1
-10.027 2.9614 0 -2.5218 -1.0164 696.29 0 2212 2545 1 1 1
-8.151 6.4093 0 -1.7101 -2.3231 696.29 0 2212 2546 1 1 1
-10.509 -4.6075 0 -1.8838 1.7423 696.29 0 2212 2547 1 1 1
6.8609 3.5559 0 -1.0226 -0.29038 696.3 0 2212 2548 1 1 1
10.409 -1.17 0 0.33544 0 696.3 0 2212 2549 1 1 1
18.753 -3.1059 0 4.2846 -0.72597 696.27 0 2212 2550 1 1 1
3.1841 2.2069 0 1.6664 -0.58078 696.3 0 2212 2551 1 1 1
-0.67592 -0.73 0 -1.2614 0.14519 696.3 0 2212 2552 1 1 1
5.6255 -2.24 0 -0.96655 0.14519 696.3 0 2212 2553 1 1 1
-9.843 -1.5805 0 -2.1512 0.58078 696.29 0 2212 2554 1 1 1
4.3943 -1.1297 0 1.7841 0.29038 696.3 0 2212 2555 1 1 1
0.28133 2.5558 0 1.2531 -0.72597 696.3 0 2212 2556 1 1 1
8.517 -3.01 0 -0.23866 0 696.3 0 2212 2557 1 1 1
-7.193 -4.4533 0 -1.2527 1.5971 696.29 0 2212 2558 1 1 1
1.4262 -6.8605 0 1.5468 1.8875 696.29 0 2212 2559 1 1 1
2.295 3.5482 0 -1.8443 -0.43558 696.29 0 2212 2560 1 1 1
16.637 0.4 0 4.5281 0 696.27 0 2212 2561 1 1 1
15.106 6.5 0 4.5232 0 696.27 0 2212 2562 1 1 1
-10.675 -4.3013 0 -1.8695 1.7423 696.29 0 2212 2563 1 1 1
12.263 1.52 0 0.317 0.14519 696.3 0 2212 2564 1 1 1
18.669 -1.5999 0 4.5523 -0.43558 696.27 0 2212 2565 1 1 1
-10.3 6.5075 0 -1.8953 -2.4683 696.29 0 2212 2566 1 1 1
5.324 1.74 0 1.9807 -0.43558 696.29 0 2212 2567 1 1 1
-2.9755 -4.6838 0 0.4003 1.5971 696.3 0 2212 2568 1 1 1
7.6505 -4.9123 0 -0.51569 0.29038 696.3 0 2212 2569 1 1 1
-8.9214 -5.9992 0 -2.9179 2.0327 696.28 0 2212 2570 1 1 1
-12.409 5.1389 0 -2.7944 -2.3231 696.28 0 2212 2571 1 1 1
18.538 -4.1142 0 3.5844 -1.0164 696.28 0 2212 2572 1 1 1
11.365 2.5792 0 3.4877 -0.29038 696.28 0 2212 2573 1 1 1
1.3563 -3.2178 0 0.87657 0.87116 696.3 0 2212 2574 1 1 1
-7.3663 0.28 0 -2.2393 -0.14519 696.29 0 2212 2575 1 1 1
1.6484 -6.3612 0 1.0627 1.7423 696.29 0 2212 2576 1 1 1
4.4426 -4.54 0 2.1056 1.0164 696.29 0 2212 2577 1 1 1
-8.5822 3.3792 0 -1.5947 -1.1616 696.29 0 2212 2578 1 1 1
-7.4623 3.5065 0 -1.6588 -1.1616 696.29 0 2212 2579 1 1 1
9.0639 -2.1419 0 3.1383 0.43558 696.29 0 2212 2580 1 1 1
3.8176 -5.3842 0 2.0753 1.3067 696.29 0 2212 2581 1 1 1
12.857 -0.36 0 4.4866 0.14519 696.27 0 2212 2582 1 1 1
12.334 -5.1954 0 3.7779 0.58078 696.28 0 2212 2583 1 1 1
-10.736 4.7891 0 -1.9925 -1.8875 696.29 0 2212 2584 1 1 1
-10.147 2.8653 0 -2.217 -1.0164 696.29 0 2212 2585 1 1 1
8.1851 -3.2 0 -0.31603 0.14519 696.3 0 2212 2586 1 1 1
-11.785 -1.7569 0 -2.3904 0.72597 696.29 0 2212 2587 1 1 1
-6.6094 1.7902 0 -0.88395 -0.58078 696.3 0 2212 2588 1 1 1
13.093 5.3676 0 3.894 -0.43558 696.28 0 2212 2589 1 1 1
6.3296 5.0599 0 2.4969 -1.1616 696.29 0 2212 2590 1 1 1
3.2545 -0.51 0 1.7194 0.14519 696.3 0 2212 2591 1 1 1
-0.42778 -4.0813 0 -1.3299 0.87116 696.3 0 2212 2592 1 1 1
-8.2358 -2.8501 0 -1.4325 1.0164 696.3 0 2212 2593 1 1 1
-8.0982 -0.24 0 -2.3143 0.14519 696.29 0 2212 2594 1 1 1
-11.508 -3.4909 0 -2.8465 1.4519 696.28 0 2212 2595 1 1 1
-5.851 3.2019 0 -0.79422 -1.1616 696.3 0 2212 2596 1 1 1
14.459 1.01 0 4.5833 -0.14519 696.27 0 2212 2597 1 1 1
10.617 6.0733 0 3.1787 -0.87116 696.28 0 2212 2598 1 1 1
17.824 5.0906 0 4.0074 1.0164 696.27 0 2212 2599 1 1 1
5.9872 -2.3615 0 2.0115 0.58078 696.29 0 2212 2600 1 1 1
19.016 0.53 0 3.8465 0.14519 696.28 0 2212 2601 1 1 1
-10.226 -5.2692 0 -1.8842 1.8875 696.29 0 2212 2602 1 1 1
2.2668 -5.9824 0 1.1928 1.5971 696.29 0 2212 2603 1 1 1
3.8516 -1.6776 0 1.9218 0.29038 696.29 0 2212 2604 1 1 1
-10.079 1.2719 0 -3.1926 -0.43558 696.28 0 2212 2605 1 1 1
-2.9097 3.7085 0 -0.24639 -1.1616 696.3 0 2212 2606 1 1 1
3.0446 -7.7058 0 1.678 2.0327 696.29 0 2212 2607 1 1 1
-6.1034 4.5132 0 -1.0659 -1.5971 696.29 0 2212 2608 1 1 1
18.741 7.6724 0 3.9212 1.8875 696.27 0 2212 2609 1 1 1
-12.288 1.8808 0 -2.5645 -0.87116 696.29 0 2212 2610 1 1 1
3.802 -0.15 0 1.5365 0.14519 696.3 0 2212 2611 1 1 1
-12.085 -5.2683 0 -2.4969 2.4683 696.28 0 2212 2612 1 1 1
-5.0789 -2.0957 0 -0.83555 0.72597 696.3 0 2212 2613 1 1 1
-9.469 -1.4502 0 -2.5372 0.43558 696.29 0 2212 2614 1 1 1
5.4 -1.23 0 1.8189 0.29038 696.29 0 2212 2615 1 1 1
5.9011 -5.9454 0 2.4006 1.3067 696.29 0 2212 2616 1 1 1
3.0876 -2.6052 0 -1.2123 0.43558 696.3 0 2212 2617 1 1 1
-8.6374 -3.9815 0 -3.0058 1.3067 696.28 0 2212 2618 1 1 1
12.721 3.5151 0 4.2771 -0.29038 696.27 0 2212 2619 1 1 1
-4.6232 -1.9374 0 -1.9199 0.43558 696.29 0 2212 2620 1 1 1
3.5448 4.856 0 -1.1997 -0.58078 696.3 0 2212 2621 1 1 1
-3.5202 -0.67 0 -2.345 0.29038 696.29 0 2212 2622 1 1 1
5.0992 -3.57 0 2.0484 0.87116 696.29 0 2212 2623 1 1 1
-8.0512 -3.4312 0 -2.9093 1.1616 696.29 0 2212 2624 1 1 1
-6.4179 4.117 0 -2.4045 -1.0164 696.29 0 2212 2625 1 1 1
-4.3684 2.6167 0 -1.9543 -0.72597 696.29 0 2212 2626 1 1 1
9.258 4.0447 0 3.2118 -0.72597 696.28 0 2212 2627 1 1 1
9.6387 7.7447 0 3.4478 -1.4519 696.28 0 2212 2628 1 1 1
-6.3078 -4.4158 0 -2.0115 1.1616 696.29 0 2212 2629 1 1 1
-7.9253 0.06 0 -1.0512 0 696.3 0 2212 2630 1 1 1
0.66122 5.1337 0 0.79783 -1.4519 696.3 0 2212 2631 1 1 1
14.089 -3.57 0 4.4454 0.14519 696.27 0 2212 2632 1 1 1
5.9351 -4.3123 0 -0.9003 0.43558 696.3 0 2212 2633 1 1 1
15.336 1.27 0 4.8508 0 696.27 0 2212 2634 1 1 1
-3.3203 0.46 0 0.25452 -0.14519 696.3 0 2212 2635 1 1 1
-10.917 -6.1482 0 -2.0145 2.3231 696.29 0 2212 2636 1 1 1
9.836 -3.5508 0 3.2264 0.58078 696.28 0 2212 2637 1 1 1
5.0755 1.5629 0 1.6967 -0.29038 696.3 0 2212 2638 1 1 1
-6.0701 1.719 0 -2.6999 -0.43558 696.29 0 2212 2639 1 1 1
-7.8411 -7.4935 0 -1.3149 2.6135 696.29 0 2212 2640 1 1 1
-10.759 -7.4859 0 -2.1241 2.9039 696.28 0 2212 2641 1 1 1
10.236 -1.6039 0 3.3376 0.29038 696.28 0 2212 2642 1 1 1
-5.1774 3.8461 0 -0.64952 -1.3067 696.3 0 2212 2643 1 1 1
-8.4616 -0.24 0 -2.8383 0 696.29 0 2212 2644 1 1 1
-5.5234 -3.7837 0 -0.68624 1.3067 696.3 0 2212 2645 1 1 1
0.79006 1.2789 0 0.71352 -0.29038 696.3 0 2212 2646 1 1 1
1.8848 -0.46 0 1.0422 0.14519 696.3 0 2212 2647 1 1 1
-9.74 -0.73 0 -2.0367 0.29038 696.29 0 2212 2648 1 1 1
-11.472 -3.1369 0 -2.2752 1.3067 696.29 0 2212 2649 1 1 1
-2.7602 5.2167 0 -0.32785 -1.7423 696.3 0 2212 2650 1 1 1
-10.26 5.9217 0 -2.068 -2.1779 696.29 0 2212 2651 1 1 1
18.767 -3.5164 0 3.7541 -0.87116 696.28 0 2212 2652 1 1 1
16.488 -3.36 0 5.1725 -0.14519 696.26 0 2212 2653 1 1 1
4.1412 -7.1699 0 2.0285 1.7423 696.29 0 2212 2654 1 1 1
11.005 -3.2065 0 3.3112 0.43558 696.28 0 2212 2655 1 1 1
7.8228 -5.0542 0 -0.6309 0.29038 696.3 0 2212 2656 1 1 1
13.47 -4.9503 0 4.0783 0.43558 696.28 0 2212 2657 1 1 1
3.5349 -1.619 0 1.5418 0.29038 696.3 0 2212 2658 1 1 1
-10.572 0.51812 0 -1.9092 -0.14519 696.29 0 2212 2659 1 1 1
8.4225 1.14 0 2.6241 -0.29038 696.29 0 2212 2660 1 1 1
-10.898 2.8257 0 -2.1459 -1.0164 696.29 0 2212 2661 1 1 1
14.064 0.33 0 4.5038 0 696.27 0 2212 2662 1 1 1
-9.6959 -0.66 0 -1.7929 0.14519 696.3 0 2212 2663 1 1 1
4.2181 3.6066 0 2.129 -0.87116 696.29 0 2212 2664 1 1 1
8.6753 3.3435 0 2.8796 -0.72597 696.29 0 2212 2665 1 1 1
-7.881 7.7382 0 -1.2214 -2.7587 696.29 0 2212 2666 1 1 1
-6.2817 2.7956 0 -2.7731 -0.72597 696.29 0 2212 2667 1 1 1
6.5486 -4.9546 0 2.2259 1.1279 696.29 0 2212 2668 1 1 1
-10.088 0.64923 0 -2.3359 -0.29038 696.29 0 2212 2669 1 1 1
0.6892 -6.1973 0 1.3664 1.7423 696.29 0 2212 2670 1 1 1
3.2369 -4.014 0 1.518 1.0164 696.3 0 2212 2671 1 1 1
5.7549 7.3015 0 2.3608 -1.5971 696.29 0 2212 2672 1 1 1
-12.358 -5.4008 0 -2.8313 2.4683 696.28 0 2212 2673 1 1 1
-2.6086 -7.3937 0 -0.12367 2.4683 696.29 0 2212 2674 1 1 1
1.7187 1.4376 0 1.3104 -0.43558 696.3 0 2212 2675 1 1 1
-10.268 -5.7017 0 -1.7812 2.0327 696.29 0 2212 2676 1 1 1
-0.97578 3.7409 0 0.67014 -1.1616 696.3 0 2212 2677 1 1 1
-10.927 1.0878 0 -1.9852 -0.43558 696.29 0 2212 2678 1 1 1
2.8643 -6.0991 0 1.2861 1.5971 696.29 0 2212 2679 1 1 1
-6.1668 2.4284 0 -0.65166 -0.87116 696.3 0 2212 2680 1 1 1
-9.9577 0.85 0 -1.8404 -0.29038 696.29 0 2212 2681 1 1 1
1.6317 2.237 0 1.2976 -0.58078 696.3 0 2212 2682 1 1 1
12.344 -4.7284 0 -0.83128 -0.72597 696.3 0 2212 2683 1 1 1
-4.8058 0.44 0 -2.419 -0.14519 696.29 0 2212 2684 1 1 1
14.163 3.1802 0 3.9479 -0.14519 696.28 0 2212 2685 1 1 1
-2.9513 -1.8756 0 -2.4123 0.43558 696.29 0 2212 2686 1 1 1
4.5784 -0.33809 0 -1.1776 0.14519 696.3 0 2212 2687 1 1 1
12.283 3.5886 0 3.4533 -0.29038 696.28 0 2212 2688 1 1 1
-11.499 -5.87 0 -2.354 2.4683 696.28 0 2212 2689 1 1 1
-10.354 1.9496 0 -2.3346 -0.58078 696.29 0 2212 2690 1 1 1
11.929 1.26 0 0.18894 0 696.3 0 2212 2691 1 1 1
-6.2974 0.94198 0 -0.5463 -0.29038 696.3 0 2212 2692 1 1 1
-6.5482 -4.9817 0 -1.9047 1.4519 696.29 0 2212 2693 1 1 1
17.877 -3.7156 0 4.1547 -0.58078 696.27 0 2212 2694 1 1 1
-7.1777 -0.03 0 -1.1793 0 696.3 0 2212 2695 1 1 1
-11.575 5.4093 0 -2.5078 -2.1779 696.28 0 2212 2696 1 1 1
-2.1626 -0.73 0 0.33905 0.29038 696.3 0 2212 2697 1 1 1
-10.949 -4.3527 0 -1.99 1.7423 696.29 0 2212 2698 1 1 1
-8.1348 0.59 0 -2.082 -0.14519 696.29 0 2212 2699 1 1 1
14.218 -0.36 0 4.1329 0 696.27 0 2212 2700 1 1 1
3.0306 2.824 0 1.7197 -0.72597 696.29 0 2212 2701 1 1 1
-10.772 2.0077 0 -1.9834 -0.72597 696.29 0 2212 2702 1 1 1
-5.6161 3.4916 0 -0.65435 -1.3067 696.3 0 2212 2703 1 1 1
-10.482 5.6098 0 -2.7926 -2.0327 696.28 0 2212 2704 1 1 1
4.7074 5.4973 0 -1.0312 -0.72597 696.3 0 2212 2705 1 1 1
10.641 -6.7898 0 3.5029 1.0164 696.28 0 2212 2706 1 1 1
-0.10847 -4.3191 0 -2.0459 0.72597 696.29 0 2212 2707 1 1 1
-11.47 -5.9376 0 -2.9073 2.3231 696.28 0 2212 2708 1 1 1
11.121 -1.33 0 -0.046193 0 696.3 0 2212 2709 1 1 1
-10.773 -1.1482 0 -2.307 0.43558 696.29 0 2212 2710 1 1 1
1.4578 -2.2099 0 1.5088 0.58078 696.3 0 2212 2711 1 1 1
-6.7227 -0.19 0 -2.1604 0 696.29 0 2212 2712 1 1 1
18.628 8.4568 0 3.64 2.0327 696.27 0 2212 2713 1 1 1
-7.662 -3.647 0 -2.1657 1.1616 696.29 0 2212 2714 1 1 1
-5.348 -5.1606 0 -0.77018 1.8875 696.29 0 2212 2715 1 1 1
-9.8777 2.5959 0 -1.9923 -1.0164 696.29 0 2212 2716 1 1 1
-8.5717 -5.0005 0 -2.7197 1.5971 696.29 0 2212 2717 1 1 1
3.1031 2.4978 0 1.7558 -0.72597 696.29 0 2212 2718 1 1 1
11.074 2.4636 0 3.7727 -0.29038 696.28 0 2212 2719 1 1 1
1.48 -2.1361 0 -1.8824 0.29038 696.29 0 2212 2720 1 1 1
11.308 -1.8133 0 3.7021 0.29038 696.28 0 2212 2721 1 1 1
-0.1295 0.78458 0 0.96166 -0.29038 696.3 0 2212 2722 1 1 1
-11.161 -6.5519 0 -2.842 2.4683 696.28 0 2212 2723 1 1 1
6.63 -3.1008 0 2.4932 0.72597 696.29 0 2212 2724 1 1 1
10.943 -4.005 0 3.184 0.58078 696.28 0 2212 2725 1 1 1
-10.657 3.2328 0 -2.2287 -1.3067 696.29 0 2212 2726 1 1 1
8.9302 2.76 0 -0.12174 0 696.3 0 2212 2727 1 1 1
3.2599 -4.028 0 1.3857 1.0164 696.3 0 2212 2728 1 1 1
-5.1843 -1.7314 0 -0.34924 0.58078 696.3 0 2212 2729 1 1 1
-7.4776 4.4095 0 -2.2485 -1.3067 696.29 0 2212 2730 1 1 1
-6.7643 3.3005 0 -2.4555 -0.87116 696.29 0 2212 2731 1 1 1
12.026 2.75 0 0.4045 0.14519 696.3 0 2212 2732 1 1 1
-10.289 -2.9467 0 -3.3871 1.0164 696.28 0 2212 2733 1 1 1
-11.407 -7.7777 0 -2.1623 3.1943 696.28 0 2212 2734 1 1 1
11.677 -5.1194 0 3.6822 0.72597 696.28 0 2212 2735 1 1 1
15.844 3.63 0 5.0582 0 696.26 0 2212 2736 1 1 1
-8.5491 5.6824 0 -2.3046 -1.8875 696.29 0 2212 2737 1 1 1
-11.068 -2.9529 0 -3.6964 1.1616 696.28 0 2212 2738 1 1 1
-11.03 -1.8103 0 -2.4608 0.58078 696.29 0 2212 2739 1 1 1
2.1252 2.5947 0 -1.1624 -0.43558 696.3 0 2212 2740 1 1 1
18.486 -2.2856 0 4.5762 -0.43558 696.27 0 2212 2741 1 1 1
14.143 -0.1 0 4.5847 0 696.27 0 2212 2742 1 1 1
-1.3208 1.3066 0 0.16541 -0.43558 696.3 0 2212 2743 1 1 1
-11.776 4.6072 0 -3.3812 -1.7423 696.28 0 2212 2744 1 1 1
-2.5024 2.2893 0 -1.4038 -0.58078 696.3 0 2212 2745 1 1 1
13.987 2.1368 0 4.6939 -0.14519 696.27 0 2212 2746 1 1 1
-2.8074 3.6038 0 -1.53 -0.72597 696.3 0 2212 2747 1 1 1
-12.319 -1.4275 0 -3.1568 0.58078 696.28 0 2212 2748 1 1 1
-0.73872 -0.83963 0 -1.0873 0.14519 696.3 0 2212 2749 1 1 1
